,0,1,ticker
0,Market Cap (intraday),,APE.AX
1,Enterprise Value,,APE.AX
2,Trailing P/E,,APE.AX
3,Forward P/E,,APE.AX
4,PEG Ratio (5 yr expected),,APE.AX
5,Price/Sales (ttm),,APE.AX
6,Price/Book (mrq),,APE.AX
7,Enterprise Value/Revenue,,APE.AX
8,Enterprise Value/EBITDA,,APE.AX
