Breakdown,Value,ticker
zip,4721,TER.AX
sector,Energy,TER.AX
longBusinessSummary,"TerraCom Limited engages in the exploration, extraction, and production of coal in Australia and South Africa. It explores for hard and soft coking, thermal, and PCI coal. The company holds interests in the Northern Galilee project comprising the Hughenden and the Pentland properties covering an area of approximately 2,492 square kilometers, as well as the Clyde Park project that covers an area of approximately 132 square kilometers located in the Galilee Basin, Queensland; the Blair Athol Coal Mine project; and the Springsure project covering an area of approximately 1,178 square kilometers situated in the Central-Western Bowen basin coal mining district, Queensland. It also holds interests in the Kangala Colliery property; the New Clydesdale Colliery project; the Berenice project; Ubuntu Colliery; North Block Complex Colliery; Cygnus project; and Eloff project located in South Africa. The company was formerly known as Guildford Coal Limited and changed its name to TerraCom Limited in November 2015. TerraCom Limited was founded in 2009 and is based in Clermont, Australia.",TER.AX
city,Clermont,TER.AX
phone,61 7 4983 2038,TER.AX
state,QLD,TER.AX
compensationAsOfEpochDate,1640908800,TER.AX
country,Australia,TER.AX
website,https://www.terracomresources.com,TER.AX
maxAge,86400,TER.AX
address1,Blair Athol Mine Access Road,TER.AX
fax,61 2 9287 0309,TER.AX
industry,Thermal Coal,TER.AX
