Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,E25.AX
effectOfAccountingCharges,,,,,E25.AX
incomeBeforeTax,-6494415,-1821271,-3633987,-1678035,E25.AX
minorityInterest,,,,,E25.AX
netIncome,-6494415,-1821271,-3633987,-1678035,E25.AX
sellingGeneralAdministrative,2154769,956422,1222989,964953,E25.AX
grossProfit,-1481317,53643,35669,63300,E25.AX
ebit,-6875640,-3536718,-4827587,-2585586,E25.AX
operatingIncome,-6875640,-3536718,-4827587,-2585586,E25.AX
otherOperatingExpenses,-686530,-1155387,-208653,-208653,E25.AX
interestExpense,-66609,-66609,-66609,-66609,E25.AX
extraordinaryItems,,,,,E25.AX
nonRecurring,,,,,E25.AX
otherItems,,,,,E25.AX
incomeTaxExpense,0,0,0,0,E25.AX
totalRevenue,34944,53643,35669,63300,E25.AX
totalOperatingExpenses,6910584,3590361,4863256,2648886,E25.AX
costOfRevenue,1516261,0,0,0,E25.AX
totalOtherIncomeExpenseNet,381225,1715447,1193600,907551,E25.AX
discontinuedOperations,,,,,E25.AX
netIncomeFromContinuingOps,-6494415,-1821271,-3633987,-1678035,E25.AX
netIncomeApplicableToCommonShares,-6494415,-1821271,-3633987,-1678035,E25.AX
