,0,1,ticker
0,Market Cap (intraday),56.49M,CV1.AX
1,Enterprise Value,43.80M,CV1.AX
2,Trailing P/E,,CV1.AX
3,Forward P/E,,CV1.AX
4,PEG Ratio (5 yr expected),,CV1.AX
5,Price/Sales (ttm),2.47,CV1.AX
6,Price/Book (mrq),2.16,CV1.AX
7,Enterprise Value/Revenue,2.51,CV1.AX
8,Enterprise Value/EBITDA,150.32,CV1.AX
