Breakdown,Value,ticker
zip,6000,SO4.AX
sector,Basic Materials,SO4.AX
longBusinessSummary,"Salt Lake Potash Limited engages in the exploration and development of resource projects in Australia. The company explores for sulphate of potash deposits. It primarily owns nine salt lakes located in the Goldfields region of Western Australia. The company was formerly known as Wildhorse Energy Limited and changed its name to Salt Lake Potash Limited in November 2015. Salt Lake Potash Limited was incorporated in 2005 and is based in Perth, Australia.",SO4.AX
city,Perth,SO4.AX
phone,61 8 6559 5800,SO4.AX
state,WA,SO4.AX
country,Australia,SO4.AX
website,https://www.so4.com.au,SO4.AX
maxAge,86400,SO4.AX
address1,239 Adelaide Terrace,SO4.AX
fax,61 8 6559 5820,SO4.AX
industry,Other Industrial Metals & Mining,SO4.AX
address2,Ground Floor,SO4.AX
