Breakdown,Value,ticker
zip,6159,BDC.AX
sector,Basic Materials,BDC.AX
fullTimeEmployees,26,BDC.AX
longBusinessSummary,"Bardoc Gold Limited engages in the exploration and development of mineral properties in Australia. The company primarily explores for gold and manganese deposits. Its flagship project is the Bardoc Gold project covering an area of 250 square kilometers located in the Eastern Goldfields region of Western Australia. The company was formerly known as Spitfire Materials Limited and changed its name to Bardoc Gold Limited in November 2018. Bardoc Gold Limited was incorporated in 2007 and is based in North Fremantle, Australia.",BDC.AX
city,North Fremantle,BDC.AX
phone,61 8 6215 0090,BDC.AX
state,WA,BDC.AX
compensationAsOfEpochDate,1640908800,BDC.AX
country,Australia,BDC.AX
website,https://www.bardocgold.com,BDC.AX
maxAge,86400,BDC.AX
address1,130 Stirling Highway,BDC.AX
fax,61 8 6215 0091,BDC.AX
industry,Gold,BDC.AX
