,0,1,ticker
0,Market Cap (intraday),376.51M,STA.AX
1,Enterprise Value,269.04M,STA.AX
2,Trailing P/E,,STA.AX
3,Forward P/E,,STA.AX
4,PEG Ratio (5 yr expected),,STA.AX
5,Price/Sales (ttm),,STA.AX
6,Price/Book (mrq),2.80,STA.AX
7,Enterprise Value/Revenue,,STA.AX
8,Enterprise Value/EBITDA,-22.75,STA.AX
