Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,547553,341304,6871345,5985305,CUV.AX
effectOfAccountingCharges,,,,,CUV.AX
incomeBeforeTax,25712644,11540811,18114827,12942406,CUV.AX
minorityInterest,,,,,CUV.AX
netIncome,24728247,15051199,18134160,13224185,CUV.AX
sellingGeneralAdministrative,11567026,12226682,6285065,6336219,CUV.AX
grossProfit,41200438,25264669,30602421,24536050,CUV.AX
ebit,28224427,12250554,16690809,12214526,CUV.AX
operatingIncome,28224427,12250554,16690809,12214526,CUV.AX
otherOperatingExpenses,,,755202.0,755202.0,CUV.AX
interestExpense,-1618430,-2053990,-21114,-22263,CUV.AX
extraordinaryItems,,,,,CUV.AX
nonRecurring,,,,,CUV.AX
otherItems,,,,,CUV.AX
incomeTaxExpense,984397,-3510388,-19333,-281779,CUV.AX
totalRevenue,47975583,32565423,31047776,25485820,CUV.AX
totalOperatingExpenses,19751156,20314869,14356967,13271294,CUV.AX
costOfRevenue,6775145,7300754,445355,949770,CUV.AX
totalOtherIncomeExpenseNet,-2511783,-709743,1424018,727880,CUV.AX
discontinuedOperations,,,,,CUV.AX
netIncomeFromContinuingOps,24728247,15051199,18134160,13224185,CUV.AX
netIncomeApplicableToCommonShares,24728247,15051199,18134160,13224185,CUV.AX
