Breakdown,Value,ticker
zip,6000,FNT.AX
sector,Basic Materials,FNT.AX
longBusinessSummary,"Frontier Resources Limited, together with its subsidiaries, engages in the exploration and evaluation of mineral projects in Papua New Guinea. It explores for gold, silver, copper, lead, zinc, rare earth element, and other base metals. The company holds a 100% interest in the Tolukuma project covering an area of approximately 441.72 square kilometers located to the north of the Capital Port Moresby. It also has an option to acquire 100% interest in the Murraydium project consists of four exploration license applications covering an area of approximately 873 square kilometers located in the south-eastern region of Naracoorte in Murray Basin, South Australia. The company was formerly known as TasGold, Ltd and changed its name Frontier Resources Limited in July 2006. Frontier Resources Limited was incorporated in 2001 and is based in Perth, Australia.",FNT.AX
city,Perth,FNT.AX
phone,61 8 9486 4036,FNT.AX
state,WA,FNT.AX
compensationAsOfEpochDate,1640908800,FNT.AX
country,Australia,FNT.AX
website,https://www.frontierresources.net.au,FNT.AX
maxAge,86400,FNT.AX
address1,99 St Georges Terrace,FNT.AX
fax,61 8 9486 4799,FNT.AX
industry,Other Precious Metals & Mining,FNT.AX
address2,Level 8,FNT.AX
