Breakdown,Value,ticker
zip,6005,AAJ.AX
sector,Basic Materials,AAJ.AX
longBusinessSummary,"Aruma Resources Limited operates as a mineral exploration company in Australia. The company explores for gold and lithium. Its flagship property is its 100% owned Pilbara projects, comprising Saltwater gold project, consisting of nine granted exploration licenses covering an area of 744km2; and Melrose Gold project, including twelve exploration licenses and two prospecting licenses, which covers an area of 371km2 located in Western Australia. Aruma Resources Limited was incorporated in 2010 and is based in West Perth, Australia.",AAJ.AX
city,West Perth,AAJ.AX
phone,61 8 6389 1799,AAJ.AX
state,WA,AAJ.AX
compensationAsOfEpochDate,1640908800,AAJ.AX
country,Australia,AAJ.AX
website,https://www.arumaresources.com,AAJ.AX
maxAge,86400,AAJ.AX
address1,6 Thelma Street,AAJ.AX
fax,61 8 9226 3764,AAJ.AX
industry,Gold,AAJ.AX
address2,Level 1,AAJ.AX
