Breakdown,Value,ticker
zip,3000,AVC.AX
sector,Financial Services,AVC.AX
longBusinessSummary,"Auctus Investment Group Limited previously known as Yonder and Beyond Group Limited is a private equity, and venture capital firm specializing in expansion stage, mid-market, growth sectors, real estate, debt funds and infrastructure. The firm typically invests in global technology, Fintech, Proptech and Frontier Tech (Blockchain, Robotics, Drones, Artificial Intelligence and Virtual Reality) healthcare, education and energy infrastructure. It prefers to invest globally. The firm prefer to invest between $10 million to $50 million. Auctus Investment Group Limited was founded in 2011 and is based in Melbourne, Australia, with additional office New York, New York.",AVC.AX
city,Melbourne,AVC.AX
phone,61 3 9088 8670,AVC.AX
state,VIC,AVC.AX
compensationAsOfEpochDate,1640908800,AVC.AX
country,Australia,AVC.AX
website,https://auctusinvest.com,AVC.AX
maxAge,86400,AVC.AX
address1,90 Collins Street,AVC.AX
industry,Asset Management,AVC.AX
address2,Level 7,AVC.AX
