Breakdown,Value,ticker
zip,2000,NSX.AX
sector,Financial Services,NSX.AX
longBusinessSummary,"NSX Limited engages in the operation of the National Stock Exchange of Australia Limited. It engages in trading and settlement activities. The company was founded in 1937 and is based in Sydney, Australia.",NSX.AX
city,Sydney,NSX.AX
phone,61 2 9233 0100,NSX.AX
state,NSW,NSX.AX
compensationAsOfEpochDate,1640908800,NSX.AX
country,Australia,NSX.AX
website,https://www.nsx.com.au,NSX.AX
maxAge,86400,NSX.AX
address1,1 Bligh Street,NSX.AX
industry,Financial Data & Stock Exchanges,NSX.AX
address2,Level 3,NSX.AX
