,0,1,ticker
0,Market Cap (intraday),229.74M,NZM.AX
1,Enterprise Value,341.29M,NZM.AX
2,Trailing P/E,14.77,NZM.AX
3,Forward P/E,,NZM.AX
4,PEG Ratio (5 yr expected),,NZM.AX
5,Price/Sales (ttm),0.77,NZM.AX
6,Price/Book (mrq),1.79,NZM.AX
7,Enterprise Value/Revenue,1.04,NZM.AX
8,Enterprise Value/EBITDA,6.08,NZM.AX
