Breakdown,Value,ticker
zip,2060,G50.AX
sector,Basic Materials,G50.AX
longBusinessSummary,"Gold 50 Limited engages in the precious metal exploration business in the United States. It explores for gold, silver, copper, and molybdenum deposits. The company's flagship project is the Golconda project covering an area of approximately 8.8 square kilometers located in Mohave County in northwestern Arizona. It also holds interests in the Spitfire, Broken Hills, Top Gun, and Caisson projects located in central Nevada. The company was incorporated in 2020 and is based in North Sydney, Australia.",G50.AX
city,North Sydney,G50.AX
phone,61 2 8355 1819,G50.AX
state,NSW,G50.AX
compensationAsOfEpochDate,1640908800,G50.AX
country,Australia,G50.AX
website,https://www.gold50.com,G50.AX
maxAge,86400,G50.AX
address1,140 Arthur Street,G50.AX
industry,Other Precious Metals & Mining,G50.AX
address2,Suite 503,G50.AX
