Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,AEV.AX
effectOfAccountingCharges,,,,,AEV.AX
incomeBeforeTax,-2105959,-3395173,-3084624,-3225289,AEV.AX
minorityInterest,,,-3427261.0,4416599.0,AEV.AX
netIncome,-2105959,-5312588,-35396670,-5335683,AEV.AX
sellingGeneralAdministrative,1925464,2387426,3137752,3092061,AEV.AX
grossProfit,10940,0,0,0,AEV.AX
ebit,-2119581,-3380720,-3259982,-3283670,AEV.AX
operatingIncome,-2119581,-3380720,-3259982,-3283670,AEV.AX
otherOperatingExpenses,,,,,AEV.AX
interestExpense,-4515,-3611,-35134,-35134,AEV.AX
extraordinaryItems,,,,,AEV.AX
nonRecurring,,,,,AEV.AX
otherItems,,,,,AEV.AX
incomeTaxExpense,0,0,0,0,AEV.AX
totalRevenue,10940,0,0,0,AEV.AX
totalOperatingExpenses,2130521,3380720,3259982,3283670,AEV.AX
costOfRevenue,0,0,0,0,AEV.AX
totalOtherIncomeExpenseNet,13622,-14453,175358,58381,AEV.AX
discontinuedOperations,,-2274543.0,-40355098.0,-2950688.0,AEV.AX
netIncomeFromContinuingOps,-2105959,-3395173,-3084624,-3225289,AEV.AX
netIncomeApplicableToCommonShares,-2105959,-5312588,-35396670,-5335683,AEV.AX
