,0,1,ticker
0,Market Cap (intraday),,BBT.AX
1,Enterprise Value,,BBT.AX
2,Trailing P/E,,BBT.AX
3,Forward P/E,,BBT.AX
4,PEG Ratio (5 yr expected),,BBT.AX
5,Price/Sales (ttm),,BBT.AX
6,Price/Book (mrq),,BBT.AX
7,Enterprise Value/Revenue,,BBT.AX
8,Enterprise Value/EBITDA,,BBT.AX
