Breakdown,Value,ticker
zip,4101,FLT.AX
sector,Consumer Cyclical,FLT.AX
fullTimeEmployees,8947,FLT.AX
compensationRisk,8,FLT.AX
auditRisk,5,FLT.AX
longBusinessSummary,"Flight Centre Travel Group Limited provides travel retailing services for the leisure and corporate sectors in Australia, New Zealand, Americas, Europe, the Middle East, Africa, Asia, and internationally. The company offers leisure travel services for the niche sectors, as well as mass, youth, premium, and cruise markets; and corporate travel services for organizations of various sizes across industries, as well as supplies products to its national and international network, or travel retail outlets. It also provides tour operations, hotel management, and destination management services. In addition, the company offers other travel related services, including foreign currency exchange and travel academies; recruitment marketing and bike retailing; and employee benefit services. Flight Centre Travel Group Limited provides its services primarily under the Flight Centre brand, as well as other travel brands, such as Student Flights, Travel Associates, Liberty Travel, Infinity Holidays, GOGO Vacations, FC, Travel Solutions, Corporate Traveller, Stage and Screen, and cievents. The company was formerly known as Flight Centre Limited and changed its name to Flight Centre Travel Group Limited in November 2013. Flight Centre Travel Group Limited was incorporated in 1987 and is headquartered in South Brisbane, Australia.",FLT.AX
city,South Brisbane,FLT.AX
phone,61 7 3083 0088,FLT.AX
state,QLD,FLT.AX
shareHolderRightsRisk,7,FLT.AX
compensationAsOfEpochDate,1640908800,FLT.AX
governanceEpochDate,1632614400,FLT.AX
boardRisk,8,FLT.AX
country,Australia,FLT.AX
website,https://www.fctgl.com,FLT.AX
maxAge,86400,FLT.AX
overallRisk,9,FLT.AX
address1,275 Grey Street,FLT.AX
fax,61 7 3102 5148,FLT.AX
industry,Travel Services,FLT.AX
address2,Southpoint,FLT.AX
