Breakdown,Value,ticker
zip,2060,3PL.AX
sector,Consumer Defensive,3PL.AX
fullTimeEmployees,350,3PL.AX
longBusinessSummary,"3P Learning Limited, together with its subsidiaries, engages in the development, marketing, and sale of educational software and e-books to schools and parents of school-aged students. It provides online education, and adaptive and collaborative learning, including mathematics and literacy products. The company offers Mathseeds, Mathletics, Reading Eggs, and Spellodrome, as well as ReadiWriter, STEMscopes, Gooseberry Planet, and WordFlyers products. It serves approximately 6 million students in approximately 17,000 schools worldwide. The company was incorporated in 2003 and is based in North Sydney, Australia.",3PL.AX
city,North Sydney,3PL.AX
phone,61 2 9019 2800,3PL.AX
state,NSW,3PL.AX
compensationAsOfEpochDate,1640908800,3PL.AX
country,Australia,3PL.AX
website,https://www.3plearning.com,3PL.AX
maxAge,86400,3PL.AX
address1,124 Walker Street,3PL.AX
fax,61 2 8214 5869,3PL.AX
industry,Education & Training Services,3PL.AX
address2,Level 18,3PL.AX
