Breakdown,Value,ticker
zip,7250,TFL.AX
sector,Consumer Defensive,TFL.AX
longBusinessSummary,"TasFoods Limited processes, manufactures, and sells Tasmanian-made food products in Australia and internationally. The company operates through Dairy and Poultry segments. It offers poultry meat products under Nichols Poultry, Nichols Ethical Free Range, and Nichols Kitchen brands; and wasabi flowers and leaves, as well as fresh wasabi stems and powdered wasabi. The company also provides fresh milk, cheese, cream, butter, and fresh fermented products under the Meander Valley Dairy, Pyengana Dairy, Real Milk, Robur Farm Dairy, Betta Milk, and Tassie Taste brands. In addition, it operates cafe and retail shop, as well as markets its products through online stores and websites. The company was incorporated in 1998 and is based in Launceston, Australia.",TFL.AX
city,Launceston,TFL.AX
phone,61 3 6331 6983,TFL.AX
state,TAS,TFL.AX
country,Australia,TFL.AX
website,https://www.tasfoods.com.au,TFL.AX
maxAge,86400,TFL.AX
address1,52-54 Tamar Street,TFL.AX
fax,61 3 6256 9251,TFL.AX
industry,Packaged Foods,TFL.AX
