Breakdown,Value,ticker
zip,6104,GMC.AX
sector,Basic Materials,GMC.AX
longBusinessSummary,"Gulf Manganese Corporation Limited focuses on developing a ferromanganese smelting business in West Timor, Indonesia. The company produces and sells low carbon ferromanganese alloys. The company was formerly known as Gulf Minerals Corporation Limited and changed its name to Gulf Manganese Corporation Limited in May 2015. Gulf Manganese Corporation Limited was incorporated in 1993 and is headquartered in Ascot, Australia.",GMC.AX
city,Ascot,GMC.AX
phone,61 8 9367 9228,GMC.AX
state,WA,GMC.AX
compensationAsOfEpochDate,1577750400,GMC.AX
country,Australia,GMC.AX
website,https://www.gulfmanganese.com,GMC.AX
maxAge,86400,GMC.AX
address1,T4/152 Great Eastern Highway,GMC.AX
fax,61 8 9367 9229,GMC.AX
industry,Other Industrial Metals & Mining,GMC.AX
