,0,1,ticker
0,Market Cap (intraday),4.89M,OPL.AX
1,Enterprise Value,2.58M,OPL.AX
2,Trailing P/E,,OPL.AX
3,Forward P/E,,OPL.AX
4,PEG Ratio (5 yr expected),,OPL.AX
5,Price/Sales (ttm),4.81,OPL.AX
6,Price/Book (mrq),2.24,OPL.AX
7,Enterprise Value/Revenue,3.41,OPL.AX
8,Enterprise Value/EBITDA,-2.27,OPL.AX
