,0,1,ticker
0,Market Cap (intraday),9.52M,BEE.AX
1,Enterprise Value,12.61M,BEE.AX
2,Trailing P/E,,BEE.AX
3,Forward P/E,,BEE.AX
4,PEG Ratio (5 yr expected),,BEE.AX
5,Price/Sales (ttm),4.50,BEE.AX
6,Price/Book (mrq),4.63,BEE.AX
7,Enterprise Value/Revenue,6.36,BEE.AX
8,Enterprise Value/EBITDA,-12.66,BEE.AX
