Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,CAM.AX
effectOfAccountingCharges,,,,,CAM.AX
incomeBeforeTax,31279576,-10819064,8480647,10509665,CAM.AX
minorityInterest,,,,,CAM.AX
netIncome,22960875,-6394085,6601175,7952336,CAM.AX
sellingGeneralAdministrative,3633284,2337490,1804768,1492143,CAM.AX
grossProfit,36999888,-6580698,11936333,12862713,CAM.AX
ebit,33376614,-8908188,10131565,11370570,CAM.AX
operatingIncome,33376614,-8908188,10131565,11370570,CAM.AX
otherOperatingExpenses,-10010,-10000,-10000,-10000,CAM.AX
interestExpense,-1895263,-1804736,-1525586,-799122,CAM.AX
extraordinaryItems,,,,,CAM.AX
nonRecurring,,,,,CAM.AX
otherItems,,,,,CAM.AX
incomeTaxExpense,8318701,-4424979,1879472,2557329,CAM.AX
totalRevenue,36999888,-6580698,11936333,12862713,CAM.AX
totalOperatingExpenses,3623274,2327490,1804768,1492143,CAM.AX
costOfRevenue,0,0,0,0,CAM.AX
totalOtherIncomeExpenseNet,-2097038,-1910876,-1650918,-860905,CAM.AX
discontinuedOperations,,,,,CAM.AX
netIncomeFromContinuingOps,22960875,-6394085,6601175,7952336,CAM.AX
netIncomeApplicableToCommonShares,22960875,-6394085,6601175,7952336,CAM.AX
