Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,MOH.AX
effectOfAccountingCharges,,,,,MOH.AX
incomeBeforeTax,-1989207,-1352205,-1142670,-554433,MOH.AX
minorityInterest,,,,,MOH.AX
netIncome,-1989207,-1352205,-1142670,-554433,MOH.AX
sellingGeneralAdministrative,1381697,644406,740410,66148,MOH.AX
grossProfit,0,0,0,0,MOH.AX
ebit,-1772173,-1379438,-795709,-465561,MOH.AX
operatingIncome,-1772173,-1379438,-795709,-465561,MOH.AX
otherOperatingExpenses,193126,154449,-11546,39583,MOH.AX
interestExpense,-881,-1961,-2198,-14674,MOH.AX
extraordinaryItems,,,,,MOH.AX
nonRecurring,,,,,MOH.AX
otherItems,,,,,MOH.AX
incomeTaxExpense,0,0,0,0,MOH.AX
totalRevenue,0,0,0,0,MOH.AX
totalOperatingExpenses,1772173,1379438,795709,465561,MOH.AX
costOfRevenue,0,0,0,0,MOH.AX
totalOtherIncomeExpenseNet,-217034,27233,-346961,-88872,MOH.AX
discontinuedOperations,,,,,MOH.AX
netIncomeFromContinuingOps,-1989207,-1352205,-1142670,-554433,MOH.AX
netIncomeApplicableToCommonShares,-1989207,-1352205,-1142670,-554433,MOH.AX
