,0,1,ticker
0,Market Cap (intraday),,KOR.AX
1,Enterprise Value,,KOR.AX
2,Trailing P/E,,KOR.AX
3,Forward P/E,,KOR.AX
4,PEG Ratio (5 yr expected),,KOR.AX
5,Price/Sales (ttm),,KOR.AX
6,Price/Book (mrq),,KOR.AX
7,Enterprise Value/Revenue,,KOR.AX
8,Enterprise Value/EBITDA,,KOR.AX
