Breakdown,Value,ticker
zip,6005,KOR.AX
sector,Basic Materials,KOR.AX
fullTimeEmployees,4,KOR.AX
longBusinessSummary,"Korab Resources Limited engages in the exploration and evaluation of mineral properties. The company explores for gold, silver, phosphate rock, magnesium, tin, iron ore, copper, nickel, cobalt, lead, zinc, lithium, and rare earth metals. Its projects include the Bobrikovo project located in Ukraine; the Winchester magnesium carbonate and the Geolsec Phosphate projects located in Darwin, Northern Territory; the Batchelor and the Green Alligator projects located in Batchelor, Northern Territory; and the Mt. Elephant project located in Western Australia. Korab Resources Limited was incorporated in 1998 and is based in West Perth, Australia.",KOR.AX
city,West Perth,KOR.AX
phone,61 8 9474 6166,KOR.AX
state,WA,KOR.AX
compensationAsOfEpochDate,1640908800,KOR.AX
country,Australia,KOR.AX
website,https://www.korabresources.com,KOR.AX
maxAge,86400,KOR.AX
address1,20 Prowse Street,KOR.AX
fax,61 8 93226333,KOR.AX
industry,Other Industrial Metals & Mining,KOR.AX
