Breakdown,Value,ticker
zip,2009,MPA.AX
sector,Consumer Cyclical,MPA.AX
longBusinessSummary,"Mad Paws Holdings Limited operates an online marketplace for pet care services in Australia. Its platform enables pet owners to find pet sitters that provides pet board and other services. The company provides dog, cat, puppy, rabbit, and guinea pig sitting services; and cat boarding, dog walking, pet day care, house visiting, bird sitting, dog grooming, and dog training and boarding services, as well as other pet services. In addition, it offers pet food subscription; and pet insurance services. The company sells its products under the Dinner Bowl, Waggly, and Mad Paws Pet Insurance brands. Mad Paws Holdings Limited was founded in 2014 and is based in Pyrmont, Australia.",MPA.AX
city,Pyrmont,MPA.AX
phone,61 2 8046 6536,MPA.AX
state,NSW,MPA.AX
compensationAsOfEpochDate,1640908800,MPA.AX
country,Australia,MPA.AX
website,https://www.madpaws.com.au,MPA.AX
maxAge,86400,MPA.AX
address1,55 Pyrmont Bridge Road,MPA.AX
industry,Personal Services,MPA.AX
address2,Level 3,MPA.AX
