Breakdown,Value,ticker
zip,6000,MAT.AX
sector,Basic Materials,MAT.AX
fullTimeEmployees,21,MAT.AX
longBusinessSummary,"Matsa Resources Limited engages in the exploration and development of mineral properties in Western Australia and Thailand. The company primarily explores for gold, nickel, copper, and base metals. It holds interests in the Lake Carey Gold project, Red October, Fortitude Gold Mine Stage 2, Fortitude North, and Devon projects; and the Paraburdoo, Symons Hill, and Lake Rebecca projects. Matsa Resources Limited was incorporated in 2003 and is headquartered in Perth, Australia.",MAT.AX
city,Perth,MAT.AX
phone,61 8 9230 3555,MAT.AX
state,WA,MAT.AX
compensationAsOfEpochDate,1640908800,MAT.AX
country,Australia,MAT.AX
website,https://www.matsa.com.au,MAT.AX
maxAge,86400,MAT.AX
address1,139 Newcastle Street,MAT.AX
fax,61 8 9227 0370,MAT.AX
industry,Gold,MAT.AX
address2,Suite 11,MAT.AX
