Breakdown,Value,ticker
zip,6007,CUF.AX
sector,Basic Materials,CUF.AX
longBusinessSummary,"CuFe Ltd. operates as a mineral exploration and development company in Australia and internationally. The company explores for battery metals, lithium, copper, iron, gold, and base metal deposits. It holds interests in the JWD iron ore project, Yarram project; Morck Well project; Peak Hill project; Mt Ida iron ore project covering an area of 120 square kilometers; and Bryah Basin project covering an area of 804 square kilometers located in Western Australia. The company was formerly known as Fe Limited and changed its name to CuFe Ltd. in November 2021. CuFe Ltd. was incorporated in 2005 and is headquartered in West Leederville, Australia.",CUF.AX
city,West Leederville,CUF.AX
phone,61 8 6181 9793,CUF.AX
state,WA,CUF.AX
compensationAsOfEpochDate,1640908800,CUF.AX
country,Australia,CUF.AX
website,https://www.cufe.com.au,CUF.AX
maxAge,86400,CUF.AX
address1,32 Harrogate Street,CUF.AX
fax,61 8 9380 9666,CUF.AX
industry,Other Industrial Metals & Mining,CUF.AX
