,0,1,ticker
0,Market Cap (intraday),32.45M,AXI.AX
1,Enterprise Value,20.95M,AXI.AX
2,Trailing P/E,2.67,AXI.AX
3,Forward P/E,,AXI.AX
4,PEG Ratio (5 yr expected),,AXI.AX
5,Price/Sales (ttm),0.55,AXI.AX
6,Price/Book (mrq),1.05,AXI.AX
7,Enterprise Value/Revenue,0.35,AXI.AX
8,Enterprise Value/EBITDA,1.81,AXI.AX
