Breakdown,Value,ticker
zip,4000,BCB.AX
sector,Basic Materials,BCB.AX
longBusinessSummary,"Bowen Coking Coal Limited engages in the exploration and development of coal project with primary focus on metallurgical coal. It holds 100% interests in the Isaac River Project that covers an area of 14 square kilometers located in the Bowen Basin in Central Queensland; the Cooroorah Project located north of Blackwater; the Carborough project; and the Comet Ridge Project located South of the township of Comet, as well as 90% interests the Hillalong Coking Coal Project comprising of 15 sub-blocks covering an area of approximately 48 square kilometers located in the northern Bowen Basin. The company also holds interest in the Broadmeadow East coking coal project. Bowen Coking Coal Limited was incorporated in 1994 and is headquartered in Brisbane, Australia.",BCB.AX
city,Brisbane,BCB.AX
phone,61 7 3191 8413,BCB.AX
state,QLD,BCB.AX
compensationAsOfEpochDate,1640908800,BCB.AX
country,Australia,BCB.AX
website,https://www.bowencokingcoal.com.au,BCB.AX
maxAge,86400,BCB.AX
address1,167 Eagle Street,BCB.AX
fax,61 7 3212 6250,BCB.AX
industry,Coking Coal,BCB.AX
address2,Level 7,BCB.AX
