,0,1,ticker
0,Market Cap (intraday),30.98M,TLM.AX
1,Enterprise Value,20.88M,TLM.AX
2,Trailing P/E,,TLM.AX
3,Forward P/E,,TLM.AX
4,PEG Ratio (5 yr expected),,TLM.AX
5,Price/Sales (ttm),,TLM.AX
6,Price/Book (mrq),2.78,TLM.AX
7,Enterprise Value/Revenue,,TLM.AX
8,Enterprise Value/EBITDA,-5.66,TLM.AX
