Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,MX1.AX
effectOfAccountingCharges,,,,,MX1.AX
incomeBeforeTax,-14731000,-10067000,-9834000,-16595000,MX1.AX
minorityInterest,,,,,MX1.AX
netIncome,-14731000,-10067000,-9834000,-16595000,MX1.AX
sellingGeneralAdministrative,12005000,7899000,6797000,5560000,MX1.AX
grossProfit,-1365000,-1763000,-4586000,-6440000,MX1.AX
ebit,-17063000,-12512000,-13246000,-13215000,MX1.AX
operatingIncome,-17063000,-12512000,-13246000,-13215000,MX1.AX
otherOperatingExpenses,1364000,884000,1119000,1095000,MX1.AX
interestExpense,-680000,-856000,-495000,-183000,MX1.AX
extraordinaryItems,,,,,MX1.AX
nonRecurring,,,,,MX1.AX
otherItems,,,,,MX1.AX
incomeTaxExpense,0,0,0,0,MX1.AX
totalRevenue,3771000,4251000,1931000,1607000,MX1.AX
totalOperatingExpenses,20834000,16763000,15177000,14822000,MX1.AX
costOfRevenue,5136000,6014000,6517000,8047000,MX1.AX
totalOtherIncomeExpenseNet,2332000,2445000,3412000,-3380000,MX1.AX
discontinuedOperations,,,,,MX1.AX
netIncomeFromContinuingOps,-14731000,-10067000,-9834000,-16595000,MX1.AX
netIncomeApplicableToCommonShares,-14731000,-10067000,-9834000,-16595000,MX1.AX
