Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
researchDevelopment,,,,,IMA.AX
effectOfAccountingCharges,,,,,IMA.AX
incomeBeforeTax,34523000,29217000,-9433000,-8048965,IMA.AX
minorityInterest,,,,,IMA.AX
netIncome,24783000,20832000,3310000,-8014023,IMA.AX
sellingGeneralAdministrative,14932000,12127000,3211000,169872,IMA.AX
grossProfit,63892000,57053000,0,2408,IMA.AX
ebit,44087000,40572000,-5300000,-7842197,IMA.AX
operatingIncome,44087000,40572000,-5300000,-7842197,IMA.AX
otherOperatingExpenses,-107000,1009000,718000,2525003,IMA.AX
interestExpense,-5670000,-9655000,-921000,-206252,IMA.AX
extraordinaryItems,,,,,IMA.AX
nonRecurring,,,,,IMA.AX
otherItems,,,,,IMA.AX
incomeTaxExpense,9740000,8385000,-12743000,-34942,IMA.AX
totalRevenue,176378000,146196000,0,2408,IMA.AX
totalOperatingExpenses,132291000,105624000,5300000,7844605,IMA.AX
costOfRevenue,112486000,89143000,0,0,IMA.AX
totalOtherIncomeExpenseNet,-9564000,-11355000,-4133000,-206768,IMA.AX
discontinuedOperations,,,,,IMA.AX
netIncomeFromContinuingOps,24783000,20832000,3310000,-8014023,IMA.AX
netIncomeApplicableToCommonShares,24783000,20832000,3310000,-8014023,IMA.AX
