Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,AD8.AX
effectOfAccountingCharges,,,,,AD8.AX
incomeBeforeTax,-3086000,-1673000,642000,-736000,AD8.AX
minorityInterest,,,,,AD8.AX
netIncome,-3441000,-4138000,662000,2544000,AD8.AX
sellingGeneralAdministrative,22455000,21176000,18298000,14083000,AD8.AX
grossProfit,25504000,23208000,21063000,14642000,AD8.AX
ebit,-3485000,-2390000,346000,-893000,AD8.AX
operatingIncome,-3485000,-2390000,346000,-893000,AD8.AX
otherOperatingExpenses,,,,,AD8.AX
interestExpense,-105000,-117000,-117000,-117000,AD8.AX
extraordinaryItems,,,,,AD8.AX
nonRecurring,,,,,AD8.AX
otherItems,,,,,AD8.AX
incomeTaxExpense,355000,2465000,-20000,-3280000,AD8.AX
totalRevenue,33369000,30317000,28313000,19653000,AD8.AX
totalOperatingExpenses,36854000,32707000,27967000,20546000,AD8.AX
costOfRevenue,7865000,7109000,7250000,5011000,AD8.AX
totalOtherIncomeExpenseNet,399000,717000,296000,157000,AD8.AX
discontinuedOperations,,,,,AD8.AX
netIncomeFromContinuingOps,-3441000,-4138000,662000,2544000,AD8.AX
netIncomeApplicableToCommonShares,-3441000,-4138000,662000,2544000,AD8.AX
