Breakdown,Value,ticker
zip,6008,RMI.AX
sector,Basic Materials,RMI.AX
longBusinessSummary,"Resource Mining Corporation Limited engages in the mineral exploration business in Tanzania and Papua New Guinea. It holds a 100% interest in the Wowo Gap nickel/cobalt/laterite project located in Port Moresby; and a 75% interest in the Kabulwanyele Nickel project situated near the Western border of Tanzania. The company was incorporated in 1984 and is based in Subiaco, Australia.",RMI.AX
city,Subiaco,RMI.AX
phone,61 8 6494 0025,RMI.AX
state,WA,RMI.AX
compensationAsOfEpochDate,1640908800,RMI.AX
country,Australia,RMI.AX
website,https://www.resmin.com.au,RMI.AX
maxAge,86400,RMI.AX
address1,210 Bagot Road,RMI.AX
fax,61 8 6494 0025,RMI.AX
industry,Other Industrial Metals & Mining,RMI.AX
address2,Suite 14 Level 2,RMI.AX
