Breakdown,Value,ticker
zip,3122,LOV.AX
sector,Consumer Cyclical,LOV.AX
compensationRisk,10,LOV.AX
auditRisk,9,LOV.AX
longBusinessSummary,"Lovisa Holdings Limited engages in the retail sale of fashion jewelry and accessories. It designs, develops, sources, and merchandises fashion jewelry and accessories under the Lovisa brand name. As of June 27, 2021, the company operated 544 retail stores, including 36 franchise stores and 508 owned stores. It operated owned stores in Australia, New Zealand, Singapore, Malaysia, South Africa, the United Kingdom, France, Luxembourg, Belgium, Germany, Netherlands, Austria, Switzerland, and the United States; and franchised stores in the Middle East. Lovisa Holdings Limited was founded in 2010 and is headquartered in Hawthorn, Australia.",LOV.AX
city,Hawthorn,LOV.AX
phone,61 3 9831 1800,LOV.AX
state,VIC,LOV.AX
shareHolderRightsRisk,7,LOV.AX
compensationAsOfEpochDate,1640908800,LOV.AX
governanceEpochDate,1643673600,LOV.AX
boardRisk,8,LOV.AX
country,Australia,LOV.AX
website,https://www.lovisa.com,LOV.AX
maxAge,86400,LOV.AX
overallRisk,10,LOV.AX
address1,818-820 Glenferrie Road,LOV.AX
fax,61 3 9804 0060,LOV.AX
industry,Luxury Goods,LOV.AX
address2,Level 1,LOV.AX
