Breakdown,Value,ticker
zip,5000,EXR.AX
sector,Energy,EXR.AX
longBusinessSummary,"Elixir Energy Limited operates as an oil and gas exploration and development company in Australia, Mongolia, and the United States. The company holds 100% interest in the coal-bed methane production sharing contract covering an area of approximately 30,000 square kilometers located to the North of the Mongolian/Chinese border. It also engages in the green energy business. The company was formerly known as Elixir Petroleum Limited and changed its name to Elixir Energy Limited in May 2019. Elixir Energy Limited was incorporated in 2004 and is headquartered in Adelaide, Australia.",EXR.AX
city,Adelaide,EXR.AX
phone,61 8 7079 5610,EXR.AX
state,SA,EXR.AX
compensationAsOfEpochDate,1640908800,EXR.AX
country,Australia,EXR.AX
website,https://www.elixirenergy.com.au,EXR.AX
maxAge,86400,EXR.AX
address1,60 Hindmarsh Square,EXR.AX
industry,Oil & Gas E&P,EXR.AX
address2,"Level 3B, Level3",EXR.AX
