Breakdown,Value,ticker
zip,6005,SGQ.AX
sector,Basic Materials,SGQ.AX
longBusinessSummary,"St George Mining Limited explores for mineral properties in Australia. The company primarily explores for nickel, copper, cobalt, and platinum group metals, as well as gold deposits. Its flagship project is the Mt Alexander project that includes six granted exploration licenses located to the south-southwest of the Agnew-Wiluna Belt, Western Australia. The company was incorporated in 2009 and is based in West Perth, Australia.",SGQ.AX
city,West Perth,SGQ.AX
phone,61 8 6118 2118,SGQ.AX
state,WA,SGQ.AX
compensationAsOfEpochDate,1640908800,SGQ.AX
country,Australia,SGQ.AX
website,https://stgm.com.au,SGQ.AX
maxAge,86400,SGQ.AX
address1,28 Ord Street,SGQ.AX
industry,Other Industrial Metals & Mining,SGQ.AX
address2,Ground Floor,SGQ.AX
