Breakdown,Value,ticker
zip,6000,EER.AX
sector,Energy,EER.AX
longBusinessSummary,"East Energy Resources Limited operates as a coal exploration and development company in Australia. It holds a 100% interest in the Blackall project that consists of three main coal resource areas in three tenements located in the Eastern Eromanga Basin in central Western Queensland. The company was founded in 2007 and is based in Perth, Australia. East Energy Resources Limited is a subsidiary of Maylion Pty Ltd.",EER.AX
city,Perth,EER.AX
phone,61 8 6188 8181,EER.AX
state,WA,EER.AX
compensationAsOfEpochDate,1640908800,EER.AX
country,Australia,EER.AX
website,https://www.eastenergy.com.au,EER.AX
maxAge,86400,EER.AX
address1,22 Mount Street,EER.AX
fax,61 8 6188 8182,EER.AX
industry,Thermal Coal,EER.AX
address2,Level 2,EER.AX
