Breakdown,Value,ticker
zip,3000,RON.AX
sector,Basic Materials,RON.AX
longBusinessSummary,"Ronin Resources Ltd engages in the acquisition, development, evaluation, and exploration of mineral properties in Colombia. The company primarily explores for thermal and metallurgical coal, as well as gold and copper deposits. It holds a 100% interest in the Vetas project, which include one granted mining license and one mining license application covering an area of 19.7 square kilometers located in the Colombian Department of Norte de Santander; and the Santa Rosa project, including three mining license applications that cover an area of 58.2 square kilometers situated in the foothills of the SerranÃ­a de San Lucas in the municipality of Santa Rosa Sur, Department of BolivÃ¡r in northern Colombia. The company was incorporated in 2018 and is based in Melbourne, Australia.",RON.AX
city,Melbourne,RON.AX
phone,61 3 8630 3321,RON.AX
state,VIC,RON.AX
country,Australia,RON.AX
website,https://www.roninresources.com.au,RON.AX
maxAge,86400,RON.AX
address1,459 Collins Street,RON.AX
industry,Other Precious Metals & Mining,RON.AX
address2,Level 21,RON.AX
