Breakdown,Value,ticker
zip,4151,SPQ.AX
sector,Basic Materials,SPQ.AX
longBusinessSummary,"Superior Resources Limited engages in the mineral exploration business in Australia. The company explores for lead, zinc, silver, copper, gold, nickel, cobalt, and uranium deposits. It primarily holds interests in the Mount Isa style project located in northwest Queensland; and the volcanogenic massive sulphide and porphyry style copper-gold deposits situated in northeast Queensland. Superior Resources Limited was incorporated in 2005 and is based in Coorparoo, Australia.",SPQ.AX
city,Coorparoo,SPQ.AX
phone,61 7 3847 2887,SPQ.AX
state,QLD,SPQ.AX
compensationAsOfEpochDate,1640908800,SPQ.AX
country,Australia,SPQ.AX
website,https://www.superiorresources.com.au,SPQ.AX
maxAge,86400,SPQ.AX
address1,61 Holdsworth Street,SPQ.AX
industry,Other Industrial Metals & Mining,SPQ.AX
address2,Unit 8,SPQ.AX
