,0,1,ticker
0,Market Cap (intraday),,COY.AX
1,Enterprise Value,,COY.AX
2,Trailing P/E,,COY.AX
3,Forward P/E,,COY.AX
4,PEG Ratio (5 yr expected),,COY.AX
5,Price/Sales (ttm),,COY.AX
6,Price/Book (mrq),,COY.AX
7,Enterprise Value/Revenue,,COY.AX
8,Enterprise Value/EBITDA,,COY.AX
