,0,1,ticker
0,Market Cap (intraday),143.31M,A2B.AX
1,Enterprise Value,146.62M,A2B.AX
2,Trailing P/E,10.37,A2B.AX
3,Forward P/E,,A2B.AX
4,PEG Ratio (5 yr expected),,A2B.AX
5,Price/Sales (ttm),1.42,A2B.AX
6,Price/Book (mrq),1.28,A2B.AX
7,Enterprise Value/Revenue,1.46,A2B.AX
8,Enterprise Value/EBITDA,-22.18,A2B.AX
