Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
intangibleAssets,20763000.0,24559000.0,38644000.0,33256000.0,A2B.AX
totalLiab,65005000.0,59340000.0,50822000.0,42498000.0,A2B.AX
totalStockholderEquity,111797000.0,129545000.0,163909000.0,162195000.0,A2B.AX
minorityInterest,1187000.0,1046000.0,177000.0,,A2B.AX
otherCurrentLiab,27914000.0,22095000.0,27869000.0,23590000.0,A2B.AX
totalAssets,177989000.0,189931000.0,214908000.0,204693000.0,A2B.AX
commonStock,138325000.0,138325000.0,138325000.0,138325000.0,A2B.AX
retainedEarnings,-27487000.0,-9213000.0,25513000.0,23522000.0,A2B.AX
otherLiab,1935000.0,1345000.0,1561000.0,786000.0,A2B.AX
goodWill,27487000.0,27487000.0,25708000.0,25098000.0,A2B.AX
treasuryStock,959000.0,433000.0,71000.0,348000.0,A2B.AX
otherAssets,14059000.0,11773000.0,8991000.0,6669000.0,A2B.AX
cash,11874000.0,25759000.0,19172000.0,22253000.0,A2B.AX
totalCurrentLiabilities,51752000.0,42069000.0,49261000.0,41712000.0,A2B.AX
deferredLongTermAssetCharges,8218000.0,6149000.0,4111000.0,2901000.0,A2B.AX
otherStockholderEquity,959000.0,433000.0,71000.0,348000.0,A2B.AX
propertyPlantEquipment,45705000.0,57560000.0,38923000.0,38300000.0,A2B.AX
totalCurrentAssets,68998000.0,67254000.0,100456000.0,98363000.0,A2B.AX
longTermInvestments,977000.0,1298000.0,2186000.0,3007000.0,A2B.AX
netTangibleAssets,63547000.0,77499000.0,99557000.0,103841000.0,A2B.AX
netReceivables,50224000.0,34499000.0,72559000.0,66017000.0,A2B.AX
inventory,3271000.0,3009000.0,3401000.0,4232000.0,A2B.AX
accountsPayable,12161000.0,7699000.0,11433000.0,8900000.0,A2B.AX
