Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,A2B.AX
effectOfAccountingCharges,,,,,A2B.AX
incomeBeforeTax,-25603000,-25964000,17179000,3721000,A2B.AX
minorityInterest,1187000,1046000,177000,177000,A2B.AX
netIncome,-18274000,-23883000,11822000,-2219000,A2B.AX
sellingGeneralAdministrative,96730000,106930000,101343000,90501000,A2B.AX
grossProfit,89608000,121756000,146287000,135825000,A2B.AX
ebit,-40653000,-18507000,18511000,18955000,A2B.AX
operatingIncome,-40653000,-18507000,18511000,18955000,A2B.AX
otherOperatingExpenses,15616000,15653000,11883000,11169000,A2B.AX
interestExpense,-1079000,-1416000,-804000,-1092000,A2B.AX
extraordinaryItems,,,,,A2B.AX
nonRecurring,,,,,A2B.AX
otherItems,,,,,A2B.AX
incomeTaxExpense,-7537000,-2206000,5296000,5578000,A2B.AX
totalRevenue,113373000,170894000,197943000,185543000,A2B.AX
totalOperatingExpenses,154026000,189401000,179432000,166588000,A2B.AX
costOfRevenue,23765000,49138000,51656000,49718000,A2B.AX
totalOtherIncomeExpenseNet,15050000,-7457000,-1332000,-15234000,A2B.AX
discontinuedOperations,,,,-362000.0,A2B.AX
netIncomeFromContinuingOps,-18066000,-23758000,11883000,-1857000,A2B.AX
netIncomeApplicableToCommonShares,-18274000,-23883000,11822000,-2219000,A2B.AX
