Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,SER.AX
effectOfAccountingCharges,,,,,SER.AX
incomeBeforeTax,-2265126,-425684,-694845,-766260,SER.AX
minorityInterest,,,,,SER.AX
netIncome,-2265126,-425684,-694845,-766260,SER.AX
sellingGeneralAdministrative,468779,364728,411502,381875,SER.AX
grossProfit,0,0,0,7761,SER.AX
ebit,-2635408,-543842,-719629,-778676,SER.AX
operatingIncome,-2635408,-543842,-719629,-778676,SER.AX
otherOperatingExpenses,27489,33276,59805,48497,SER.AX
interestExpense,,,,,SER.AX
extraordinaryItems,,,,,SER.AX
nonRecurring,,,,,SER.AX
otherItems,,,,,SER.AX
incomeTaxExpense,0,0,0,0,SER.AX
totalRevenue,0,0,0,7761,SER.AX
totalOperatingExpenses,2635408,543842,719629,786437,SER.AX
costOfRevenue,0,0,0,0,SER.AX
totalOtherIncomeExpenseNet,370282,118158,24784,12416,SER.AX
discontinuedOperations,,,,,SER.AX
netIncomeFromContinuingOps,-2265126,-425684,-694845,-766260,SER.AX
netIncomeApplicableToCommonShares,-2265126,-425684,-694845,-766260,SER.AX
