Breakdown,Value,ticker
zip,3205,SER.AX
sector,Basic Materials,SER.AX
longBusinessSummary,"Strategic Energy Resources Limited explores for and develops mineral properties in Australia. The company explores copper, gold, and mineral sands. It holds 100% interests in the Myall Creek copper project located in South Australia; the Isa North project located in Queensland; the East Tennant copper-gold project located in Northern Territory; and the Saxby gold project located in Queensland, as well as the Ambergate heavy mineral sands project located in Western Australia. The company also holds interests in the South Cobar project and the East Cowal project located in New South Wales. Strategic Energy Resources Limited was incorporated in 1991 and is based in Melbourne, Australia.",SER.AX
city,Melbourne,SER.AX
phone,61 3 9692 7222,SER.AX
state,VIC,SER.AX
compensationAsOfEpochDate,1640908800,SER.AX
country,Australia,SER.AX
website,https://www.strategicenergy.com.au,SER.AX
maxAge,86400,SER.AX
address1,100 Albert Road,SER.AX
fax,61 3 9077 9233,SER.AX
industry,Other Industrial Metals & Mining,SER.AX
address2,Level 4,SER.AX
