Breakdown,Value,ticker
zip,6005,NXM.AX
sector,Basic Materials,NXM.AX
longBusinessSummary,"Nexus Minerals Limited engages in the exploration of mineral properties in Western Australia. The company holds interests in the Wallbrook, Pinnacles, and Mt Celia gold projects located to the north east of Kalgoorlie in the Eastern Goldfields. It also holds an option to purchase a 100% interest in the Bethanga porphyry copper gold project tenements covering and area of approximately 194 square kilometers located in northeast Victoria. The company was formerly known as Hemisphere Resources Limited. Nexus Minerals Limited was incorporated in 2006 and is based in West Perth, Australia.",NXM.AX
city,West Perth,NXM.AX
phone,61 8 9481 1749,NXM.AX
state,WA,NXM.AX
compensationAsOfEpochDate,1640908800,NXM.AX
country,Australia,NXM.AX
website,https://www.nexus-minerals.com,NXM.AX
maxAge,86400,NXM.AX
address1,41-47 Colin Street,NXM.AX
fax,61 8 9481 1756,NXM.AX
industry,Gold,NXM.AX
address2,Ground Floor,NXM.AX
