Breakdown,Value,ticker
zip,3000,SMX.AX
sector,Technology,SMX.AX
longBusinessSummary,"Security Matters Limited engages in the development and commercialization of track and trace technologies for various industries in Australia. The company owns and commercializes technology to mark various objects, such as solid, liquid, or gas allowing identification, circularity, proof of authenticity, tracking supply chain movements, and quality assurance. Its technology comprises a chemical-based hidden barcode system, as well as a reader to identify these codes; and a blockchain record to store and protect ownership data. The company serves brand owners and manufacturers. Security Matters Limited was incorporated in 2018 and is based in Melbourne, Australia.",SMX.AX
city,Melbourne,SMX.AX
phone,61 3 9205 2093,SMX.AX
state,VIC,SMX.AX
compensationAsOfEpochDate,1609372800,SMX.AX
country,Australia,SMX.AX
website,https://www.smx.tech/home,SMX.AX
maxAge,86400,SMX.AX
address1,525 Collins Street,SMX.AX
industry,Software—Application,SMX.AX
address2,Level 25,SMX.AX
