Breakdown,2021-06-27 00:00:00,2020-06-28 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,SLH.AX
effectOfAccountingCharges,,,,,SLH.AX
incomeBeforeTax,12279000,-5716000,54000,2556000,SLH.AX
minorityInterest,,,,,SLH.AX
netIncome,8389000,-4324000,-789000,1739000,SLH.AX
sellingGeneralAdministrative,76270000,53187000,41579000,33314000,SLH.AX
grossProfit,136881000,96347000,49932000,43782000,SLH.AX
ebit,23848000,3483000,3780000,9098000,SLH.AX
operatingIncome,23848000,3483000,3780000,9098000,SLH.AX
otherOperatingExpenses,,,,,SLH.AX
interestExpense,-8789000,-9015000,-1197000,-4433000,SLH.AX
extraordinaryItems,,,,,SLH.AX
nonRecurring,,,,,SLH.AX
otherItems,,,,,SLH.AX
incomeTaxExpense,3890000,-1392000,843000,817000,SLH.AX
totalRevenue,323312000,251492000,195034000,143937000,SLH.AX
totalOperatingExpenses,299464000,248009000,191254000,134839000,SLH.AX
costOfRevenue,186431000,155145000,145102000,100155000,SLH.AX
totalOtherIncomeExpenseNet,-11569000,-9199000,-3726000,-6542000,SLH.AX
discontinuedOperations,,,,,SLH.AX
netIncomeFromContinuingOps,8389000,-4324000,-789000,1739000,SLH.AX
netIncomeApplicableToCommonShares,8389000,-4324000,-789000,1739000,SLH.AX
