,0,1,ticker
0,Market Cap (intraday),9.20M,RD1.AX
1,Enterprise Value,7.90M,RD1.AX
2,Trailing P/E,,RD1.AX
3,Forward P/E,,RD1.AX
4,PEG Ratio (5 yr expected),,RD1.AX
5,Price/Sales (ttm),4.72,RD1.AX
6,Price/Book (mrq),5.62,RD1.AX
7,Enterprise Value/Revenue,9.78,RD1.AX
8,Enterprise Value/EBITDA,-48.80,RD1.AX
