Breakdown,Value,ticker
zip,3142,JAT.AX
sector,Consumer Defensive,JAT.AX
longBusinessSummary,"Jatcorp Limited operates as a trade specialist of fast moving consumer goods in Australia, New Zealand, China, and rest of the Asia Pacific countries. The company engages in the development and manufacture of various consumer products; related brand development, marketing, and promotion activities; and sale of client and in-house products primarily through a multichannel network, including traditional retail and e-commerce platforms. It primarily sells milk powder, vitamins, cosmetic products, dairy products, and other health-related consumer goods to wholesale and retail customers. The company was formerly known as Jatenergy Limited and changed its name to Jatcorp Limited in June 2020. Jatcorp Limited was incorporated in 2006 and is based in Toorak, Australia.",JAT.AX
city,Toorak,JAT.AX
phone,61 4 8824 8138,JAT.AX
state,VIC,JAT.AX
compensationAsOfEpochDate,1640908800,JAT.AX
country,Australia,JAT.AX
website,https://www.jatcorp.com,JAT.AX
maxAge,86400,JAT.AX
address1,521 Toorak Road,JAT.AX
fax,61 4 8824 8138,JAT.AX
industry,Packaged Foods,JAT.AX
address2,Suite 306,JAT.AX
