Breakdown,Value,ticker
zip,2000,ABP.AX
sector,Real Estate,ABP.AX
compensationRisk,7,ABP.AX
auditRisk,1,ABP.AX
longBusinessSummary,"Abacus Property Group (ASX:ABP), is a diversified Australian REIT with an investment portfolio concentrated in the Office and Self Storage sectors. We invest capital in real estate opportunities to deliver superior long term returns and maximise securityholder value. Abacus is a strong asset backed, annuity style business model where capital is directed towards assets that provide potential for enhanced income growth and ultimately create value. Our people, market insight and repositioning capability together with strategic partnering are the key enablers of our strategy. Located in a single corporate office in Sydney, Australia, Abacus is listed on the Australian Stock Exchange and is included in the S&P/ASX 200 index. Abacus is comprised of Abacus Group Holdings Limited (the nominated parent entity), Abacus Group Projects Limited and Abacus Storage Operations Limited, Abacus Trust, Abacus Income Trust and Abacus Storage Property Trust. The shares and units in these entities are stapled together and trade as one security in ABP.",ABP.AX
city,Sydney,ABP.AX
phone,61 2 9253 8600,ABP.AX
state,NSW,ABP.AX
shareHolderRightsRisk,1,ABP.AX
compensationAsOfEpochDate,1640908800,ABP.AX
governanceEpochDate,1643673600,ABP.AX
boardRisk,5,ABP.AX
country,Australia,ABP.AX
website,https://www.abacusproperty.com.au,ABP.AX
maxAge,86400,ABP.AX
overallRisk,4,ABP.AX
address1,Australia Square,ABP.AX
fax,61 2 9253 8616,ABP.AX
industry,REIT—Diversified,ABP.AX
address2,Level 34 264-278 George Street,ABP.AX
