Breakdown,2017-06-30 00:00:00,2016-06-30 00:00:00,2015-06-30 00:00:00,2014-06-30 00:00:00,ticker
researchDevelopment,,,,,ABP.AX
effectOfAccountingCharges,,,,,ABP.AX
incomeBeforeTax,302228000,188408000,139863000,122077000,ABP.AX
minorityInterest,48522000,43295000,30979000,36791000,ABP.AX
netIncome,285097000,185886000,133498000,108273000,ABP.AX
sellingGeneralAdministrative,29483000,27448000,30460000,27562000,ABP.AX
grossProfit,239639000,206413000,184290000,184115000,ABP.AX
ebit,207675000,173386000,147233000,152111000,ABP.AX
operatingIncome,207675000,173386000,147233000,152111000,ABP.AX
otherOperatingExpenses,,,,,ABP.AX
interestExpense,-35826000,-40056000,-41757000,-50930000,ABP.AX
extraordinaryItems,,,,,ABP.AX
nonRecurring,,,,,ABP.AX
otherItems,,,,,ABP.AX
incomeTaxExpense,10140000,-1684000,6644000,14710000,ABP.AX
totalRevenue,317499000,300724000,320925000,387831000,ABP.AX
totalOperatingExpenses,109824000,127338000,173692000,235720000,ABP.AX
costOfRevenue,77860000,94311000,136635000,203716000,ABP.AX
totalOtherIncomeExpenseNet,94553000,15022000,-7370000,-30034000,ABP.AX
discontinuedOperations,,,,,ABP.AX
netIncomeFromContinuingOps,292088000,190092000,133219000,107367000,ABP.AX
netIncomeApplicableToCommonShares,285097000,185886000,133498000,108273000,ABP.AX
