Breakdown,Value,ticker
zip,6105,MAD.AX
sector,Industrials,MAD.AX
fullTimeEmployees,1600,MAD.AX
longBusinessSummary,"Mader Group Limited, a contracting company, provides specialized contract labor and support for the maintenance of heavy mobile equipment and fixed infrastructure in the resources sector in Australia and internationally. It offers auto and HV electricians, drill support team, clean team, rapid response teams, rostered support, shutdown teams, specialized tool hire, training and mentoring, and diggers support teams, as well as labor for component exchange, boilermaker and line boring, field support, fixed plant support, trade upgrade program, rail maintenance, and workshops. The company was founded in 2005 and is headquartered in Perth, Australia.",MAD.AX
city,Perth,MAD.AX
phone,61 8 9353 3393,MAD.AX
state,WA,MAD.AX
compensationAsOfEpochDate,1640908800,MAD.AX
country,Australia,MAD.AX
website,https://www.madergroup.com.au,MAD.AX
maxAge,86400,MAD.AX
address1,Hkew Alpha Building,MAD.AX
fax,61 8 6330 2948,MAD.AX
industry,Specialty Business Services,MAD.AX
address2,Suite A1 2 George Wiencke Drive Perth Airport,MAD.AX
