Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,AFL.AX
effectOfAccountingCharges,,,,,AFL.AX
incomeBeforeTax,-495251,324611,-1208040,-75618,AFL.AX
minorityInterest,,,,,AFL.AX
netIncome,-482437,422381,-1203789,-75618,AFL.AX
sellingGeneralAdministrative,7309345,4248656,788733,140709,AFL.AX
grossProfit,10412345,6509664,384355,153530,AFL.AX
ebit,-375663,389111,-1206132,-75618,AFL.AX
operatingIncome,-375663,389111,-1206132,-75618,AFL.AX
otherOperatingExpenses,1592918,878286,752891,88439,AFL.AX
interestExpense,-119588,-64500,-1908,-1908,AFL.AX
extraordinaryItems,,,,,AFL.AX
nonRecurring,,,,,AFL.AX
otherItems,,,,,AFL.AX
incomeTaxExpense,-12814,-97770,-4251,0,AFL.AX
totalRevenue,11123487,7039063,429512,153530,AFL.AX
totalOperatingExpenses,11499150,6649952,1635644,229148,AFL.AX
costOfRevenue,711142,529399,45157,0,AFL.AX
totalOtherIncomeExpenseNet,-119588,-64500,-1908,0,AFL.AX
discontinuedOperations,,,,,AFL.AX
netIncomeFromContinuingOps,-482437,422381,-1203789,-75618,AFL.AX
netIncomeApplicableToCommonShares,-482437,422381,-1203789,-75618,AFL.AX
