Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,-283930,419432,-221152,24703,AFL.AX
totalCashflowsFromInvestingActivities,-2538877,-518171,-3188568,-3188568,AFL.AX
netBorrowings,-723085,-624694,-652348,-652348,AFL.AX
totalCashFromFinancingActivities,4490695,-624694,4810416,4810416,AFL.AX
changeToOperatingActivities,50728,95994,-12319,-12319,AFL.AX
issuanceOfStock,5516956,5516956,5912494,5912494,AFL.AX
netIncome,-482437,422381,-1203789,-75618,AFL.AX
changeInCash,3102910,504339,350954,-51826,AFL.AX
totalCashFromOperatingActivities,1151092,1647204,-1270894,-51826,AFL.AX
depreciation,1046353,602922,21745,21745,AFL.AX
changeToAccountReceivables,219117,200485,-160750,-911,AFL.AX
otherCashflowsFromFinancingActivities,-303176,-303176,-449730,-449730,AFL.AX
changeToNetincome,270247,114020,152034,152034,AFL.AX
capitalExpenditures,-124895,-78440,-78440,-78440,AFL.AX
