Breakdown,Value,ticker
zip,6005,FZO.AX
sector,Technology,FZO.AX
fullTimeEmployees,180,FZO.AX
longBusinessSummary,"Family Zone Cyber Safety Limited markets, distributes, and sells cyber safety products and services in Australia, New Zealand, and the United States. It offers Family Zone platform that delivers cyber safety settings, advice, and support to parents and schools across various networks and devices to keep children safe at home and school, as well as permits telecommunication service providers and device manufacturers to embed cyber safety practices into their offerings. The company also provides classroom management solutions. It offers hot spotting, VPN, and mobile solutions for families and schools, IT companies, educators, residential managers, and pastoral care organizations. The company was incorporated in 2014 and is based in West Perth, Australia.",FZO.AX
city,West Perth,FZO.AX
phone,61 8 9322 7600,FZO.AX
state,WA,FZO.AX
compensationAsOfEpochDate,1640908800,FZO.AX
country,Australia,FZO.AX
website,https://www.familyzone.com/anz/about-us,FZO.AX
maxAge,86400,FZO.AX
address1,945 Wellington Street,FZO.AX
industry,Software—Infrastructure,FZO.AX
