Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,SLR.AX
effectOfAccountingCharges,,,,,SLR.AX
incomeBeforeTax,141200000,133133000,6500000,16186000,SLR.AX
minorityInterest,,,,,SLR.AX
netIncome,98205000,256875000,6500000,16186000,SLR.AX
sellingGeneralAdministrative,15751000,17337000,9967000,6835000,SLR.AX
grossProfit,162339000,164671000,29429000,29710000,SLR.AX
ebit,143201000,137253000,17260000,20398000,SLR.AX
operatingIncome,143201000,137253000,17260000,20398000,SLR.AX
otherOperatingExpenses,-252000,-225000,-153000,-186000,SLR.AX
interestExpense,-2755000,-1476000,-36000,-78000,SLR.AX
extraordinaryItems,,,,,SLR.AX
nonRecurring,,,,,SLR.AX
otherItems,,,,,SLR.AX
incomeTaxExpense,42995000,-123742000,0,0,SLR.AX
totalRevenue,598293000,563435000,301514000,255573000,SLR.AX
totalOperatingExpenses,455092000,426182000,284254000,235175000,SLR.AX
costOfRevenue,435954000,398764000,272085000,225863000,SLR.AX
totalOtherIncomeExpenseNet,-2001000,-4120000,-10760000,-4212000,SLR.AX
discontinuedOperations,,,,,SLR.AX
netIncomeFromContinuingOps,98205000,256875000,6500000,16186000,SLR.AX
netIncomeApplicableToCommonShares,98205000,256875000,6500000,16186000,SLR.AX
