Breakdown,Value,ticker
zip,3000,DXI.AX
sector,Real Estate,DXI.AX
longBusinessSummary,"APN Industria REIT (ÂIndustria) (ASX code: ADI) is a listed Australian real estate investment trust which owns interests in office and industrial properties that provide functional and affordable workspaces for business. Industria's $824 million portfolio of 32 properties located across the major Australian cities provides sustainable income and capital growth prospects for security holders over the long term. Industria has a target gearing band of 30 Â 40%, providing flexibility for future growth without compromising the low-risk approach to management. Industria is managed by APN Property Group, a specialist real estate investment manager established in 1996, and governed by a majority independent Board.",DXI.AX
city,Melbourne,DXI.AX
phone,61 3 8656 1000,DXI.AX
state,VIC,DXI.AX
country,Australia,DXI.AX
website,https://www.apngroup.com.au/fund/apn-industria-reit,DXI.AX
maxAge,86400,DXI.AX
address1,Level 30,DXI.AX
fax,61 3 8656 1010,DXI.AX
industry,REIT—Industrial,DXI.AX
address2,101 Collins Street,DXI.AX
