Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
totalLiab,98921,118851,372285,294798,PTR.AX
totalStockholderEquity,5050408,3312613,3767625,4429894,PTR.AX
otherCurrentLiab,26788,29840,60711,275215,PTR.AX
totalAssets,5149329,3431464,4139910,4724692,PTR.AX
commonStock,24607035,39061984,39061984,39061984,PTR.AX
retainedEarnings,-18021963,-35890207,-35565229,-34887060,PTR.AX
treasuryStock,-1534664,140836,270870,254970,PTR.AX
cash,3103154,2442907,3889727,4631125,PTR.AX
totalCurrentLiabilities,98921,118851,372285,294798,PTR.AX
otherStockholderEquity,-1534664,140836,270870,254970,PTR.AX
propertyPlantEquipment,1937016,949042,104801,81733,PTR.AX
totalCurrentAssets,3212313,2482422,4035109,4642959,PTR.AX
netTangibleAssets,5050408,3312613,3767625,4429894,PTR.AX
netReceivables,102053,33689,139784,6867,PTR.AX
accountsPayable,42518,65049,306189,19583,PTR.AX
