Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,11742,-271623,276975,7569,PTR.AX
totalCashflowsFromInvestingActivities,-1165959,-828057,-236913,-31733,PTR.AX
totalCashFromFinancingActivities,2524334,2524334,2524334,4231121,PTR.AX
changeToOperatingActivities,4373,-1651,-216246,-1665,PTR.AX
issuanceOfStock,2682504,2682504,2682504,4783900,PTR.AX
netIncome,17868244,-455012,-678169,-552631,PTR.AX
changeInCash,660247,-1446820,-741398,3797451,PTR.AX
totalCashFromOperatingActivities,-698128,-618763,-504485,-401937,PTR.AX
depreciation,6786,3428,3428,3428,PTR.AX
changeToAccountReceivables,-68364,-720,-26102,-445,PTR.AX
otherCashflowsFromFinancingActivities,-158170,-158170,-158170,-552779,PTR.AX
changeToNetincome,-18520909,-18520909,245872,32627,PTR.AX
capitalExpenditures,-1165959,-828057,-236913,-31733,PTR.AX
