Breakdown,Value,ticker
zip,5065,PTR.AX
sector,Basic Materials,PTR.AX
longBusinessSummary,"Petratherm Limited, together with its subsidiaries, engages in the mineral exploration activities. It explores for gold, copper, and rare earth minerals. It primarily focuses on the Mabel Creek Ridge project that covers approximately 2852 km2; the Comet project; the Gina project; and the Woomera project that cover an area of 209 km2. Petratherm Limited was incorporated in 2003 and is based in Dulwich, Australia.",PTR.AX
city,Dulwich,PTR.AX
phone,61 8 8133 5000,PTR.AX
state,SA,PTR.AX
compensationAsOfEpochDate,1640908800,PTR.AX
country,Australia,PTR.AX
website,https://www.petratherm.com.au,PTR.AX
maxAge,86400,PTR.AX
address1,169 Fullarton Road,PTR.AX
fax,61 8 8431 3502,PTR.AX
industry,Other Precious Metals & Mining,PTR.AX
